entrez_gene_id	symbol	in_space_i	in_space_ii	in_space_iii	in_space_delta
6755	SSTR5	0	0	1	0
6756	SSX1	0	1	1	0
6757	SSX2	1	1	1	0
6758	SSX5	0	1	1	0
6759	SSX4	1	1	1	0
6760	SS18	0	1	1	0
6764	ST5	1	1	1	0
6767	ST13	1	1	1	0
6768	ST14	0	1	1	0
6769	STAC	1	1	1	0
6770	STAR	1	1	1	0
6772	STAT1	1	1	1	0
6773	STAT2	0	1	1	0
6774	STAT3	1	1	1	0
6775	STAT4	1	1	1	0
6776	STAT5A	1	1	1	0
6777	STAT5B	0	1	1	0
6778	STAT6	0	1	1	0
6779	STATH	0	0	1	0
6780	STAU1	0	1	1	0
6781	STC1	0	1	1	0
6782	HSPA13	1	1	1	0
6783	SULT1E1	1	1	1	0
6785	ELOVL4	1	1	1	0
6786	STIM1	0	0	1	0
6788	STK3	1	1	1	0
6789	STK4	1	1	1	0
6790	AURKA	0	0	1	0
6792	CDKL5	0	0	1	0
6793	STK10	1	1	1	0
6794	STK11	1	1	1	0
6795	AURKC	0	0	1	0
6799	SULT1A2	0	1	1	0
6801	STRN	0	1	1	0
6804	STX1A	0	0	1	0
6809	STX3	1	1	1	0
6810	STX4	1	1	1	0
6811	STX5	1	1	1	0
6812	STXBP1	1	1	1	0
6813	STXBP2	1	1	1	0
6814	STXBP3	0	1	1	0
6815	STYX	1	1	1	0
6817	SULT1A1	1	1	1	0
6818	SULT1A3	0	1	1	0
6819	SULT1C2	1	1	1	0
6820	SULT2B1	1	1	1	0
6821	SUOX	0	0	1	0
6822	SULT2A1	0	1	1	0
6827	SUPT4H1	1	1	1	0
6829	SUPT5H	0	1	1	0
6830	SUPT6H	0	0	1	0
6832	SUPV3L1	1	1	1	0
6833	ABCC8	0	0	1	0
6834	SURF1	1	1	1	0
6835	SURF2	1	1	1	0
6836	SURF4	0	1	1	0
6837	MED22	0	1	1	0
6838	SURF6	1	1	1	0
6839	SUV39H1	1	1	1	0
6843	VAMP1	1	1	1	0
6844	VAMP2	1	1	1	0
6846	XCL2	0	1	1	0
6847	SYCP1	0	0	1	0
6850	SYK	1	1	1	0
6853	SYN1	0	0	1	0
6855	SYP	0	1	1	0
6856	SYPL1	1	1	1	0
6857	SYT1	0	1	1	0
6860	SYT4	1	1	1	0
6861	SYT5	0	1	1	0
6862	T	0	0	1	0
6863	TAC1	1	1	1	0
6866	TAC3	0	1	1	0
6867	TACC1	0	1	1	0
6868	ADAM17	0	1	1	0
6869	TACR1	0	0	1	0
6870	TACR3	0	1	1	0
6871	TADA2A	1	1	1	0
6873	TAF2	0	0	1	0
6874	TAF4	0	0	1	0
6876	TAGLN	1	1	1	0
6877	TAF5	0	1	1	0
6878	TAF6	0	0	1	0
6879	TAF7	1	1	1	0
6880	TAF9	1	1	1	0
6881	TAF10	0	0	1	0
6882	TAF11	1	1	1	0
6883	TAF12	1	1	1	0
6884	TAF13	0	1	1	0
6885	MAP3K7	0	1	1	0
6886	TAL1	0	0	1	0
6887	TAL2	0	1	1	0
6888	TALDO1	1	1	1	0
6890	TAP1	1	1	1	0
6891	TAP2	1	1	1	0
6892	TAPBP	0	1	1	0
6894	TARBP1	0	0	1	0
6895	TARBP2	1	1	1	0
6897	TARS	1	1	1	0
6898	TAT	0	1	1	0
6899	TBX1	0	0	1	0
6900	CNTN2	0	1	1	0
6901	TAZ	1	1	1	0
6902	TBCA	1	1	1	0
6903	TBCC	1	1	1	0
6904	TBCD	1	1	1	0
6905	TBCE	1	1	1	0
6906	SERPINA7	0	1	1	0
6907	TBL1X	0	1	1	0
6908	TBP	0	1	1	0
6909	TBX2	0	0	1	0
6910	TBX5	0	0	1	0
6911	TBX6	0	1	1	0
6913	TBX15	0	1	1	0
6915	TBXA2R	0	0	1	0
6916	TBXAS1	1	1	1	0
6917	TCEA1	0	0	1	0
6919	TCEA2	1	1	1	0
6920	TCEA3	0	0	1	0
6921	TCEB1	1	1	1	0
6923	TCEB2	1	1	1	0
6924	TCEB3	1	1	1	0
6925	TCF4	1	1	1	0
6926	TBX3	0	1	1	0
6927	HNF1A	0	0	1	0
6928	HNF1B	0	0	1	0
6929	TCF3	0	1	1	0
6932	TCF7	0	0	1	0
6934	TCF7L2	0	0	1	0
6935	ZEB1	0	1	1	0
6936	GCFC2	1	1	1	0
6938	TCF12	0	1	1	0
6939	TCF15	0	0	1	0
6940	ZNF354A	0	1	1	0
6941	TCF19	1	1	1	0
6943	TCF21	0	0	1	0
6944	VPS72	1	1	1	0
6945	MLX	1	1	1	0
6947	TCN1	1	1	1	0
6948	TCN2	1	1	1	0
6949	TCOF1	1	1	1	0
6950	TCP1	0	1	1	0
6953	TCP10	0	1	1	0
6955	TRA@	1	1	1	0
6975	TECTB	0	1	1	0
6976	TRGV3	0	1	1	0
6978	TRGV5	0	0	1	0
6981	TRGV7	1	1	1	0
6983	TRGV9	0	0	1	0
6988	TCTA	1	1	1	0
6990	DYNLT3	1	1	1	0
6991	TCTE3	0	1	1	0
6992	PPP1R11	0	1	1	0
6993	DYNLT1	0	0	1	0
6996	TDG	1	1	1	0
6997	TDGF1	0	1	1	0
6999	TDO2	1	1	1	0
7001	PRDX2	0	1	1	0
7003	TEAD1	0	1	1	0
7004	TEAD4	1	1	1	0
7005	TEAD3	1	1	1	0
7006	TEC	0	0	1	0
7008	TEF	1	1	1	0
7009	TMBIM6	0	0	1	0
7010	TEK	0	0	1	0
7011	TEP1	0	1	1	0
7013	TERF1	0	1	1	0
7014	TERF2	0	0	1	0
7016	TESK1	1	1	1	0
7018	TF	0	0	1	0
7019	TFAM	0	1	1	0
7020	TFAP2A	1	1	1	0
7021	TFAP2B	0	0	1	0
7022	TFAP2C	0	0	1	0
7023	TFAP4	1	1	1	0
7024	TFCP2	1	1	1	0
7025	NR2F1	0	0	1	0
7027	TFDP1	1	1	1	0
7029	TFDP2	1	1	1	0
7030	TFE3	0	0	1	0
7031	TFF1	1	1	1	0
7032	TFF2	1	1	1	0
7033	TFF3	0	1	1	0
7035	TFPI	1	1	1	0
7036	TFR2	0	0	1	0
7037	TFRC	1	1	1	0
7039	TGFA	1	1	1	0
7040	TGFB1	1	1	1	0
7041	TGFB1I1	1	1	1	0
7042	TGFB2	0	0	1	0
7043	TGFB3	0	0	1	0
7044	LEFTY2	1	1	1	0
7045	TGFBI	1	1	1	0
7046	TGFBR1	0	0	1	0
7047	TGM4	1	1	1	0
7048	TGFBR2	0	1	1	0
7049	TGFBR3	0	1	1	0
7050	TGIF1	1	1	1	0
7051	TGM1	0	0	1	0
7052	TGM2	1	1	1	0
7053	TGM3	0	1	1	0
7054	TH	0	0	1	0
7056	THBD	0	1	1	0
7058	THBS2	0	0	1	0
7059	THBS3	0	1	1	0
7064	THOP1	1	1	1	0
7066	THPO	0	1	1	0
7067	THRA	1	1	1	0
7068	THRB	0	1	1	0
7069	THRSP	1	1	1	0
7070	THY1	1	1	1	0
7071	KLF10	1	1	1	0
7072	TIA1	1	1	1	0
7073	TIAL1	0	0	1	0
7074	TIAM1	0	1	1	0
7075	TIE1	1	1	1	0
7076	TIMP1	1	1	1	0
7077	TIMP2	0	1	1	0
7078	TIMP3	1	1	1	0
7079	TIMP4	1	1	1	0
7080	NKX2-1	0	0	1	0
7082	TJP1	0	1	1	0
7083	TK1	1	1	1	0
7084	TK2	0	1	1	0
7086	TKT	1	1	1	0
7087	ICAM5	0	0	1	0
7088	TLE1	1	1	1	0
7089	TLE2	1	1	1	0
7090	TLE3	0	1	1	0
7091	TLE4	0	0	1	0
7092	TLL1	1	1	1	0
7093	TLL2	0	1	1	0
7095	SEC62	0	0	1	0
7096	TLR1	0	1	1	0
7097	TLR2	1	1	1	0
7098	TLR3	0	1	1	0
7099	TLR4	0	1	1	0
7100	TLR5	0	1	1	0
7101	NR2E1	1	1	1	0
7102	TSPAN7	1	1	1	0
7103	TSPAN8	1	1	1	0
7104	TM4SF4	1	1	1	0
7105	TSPAN6	1	1	1	0
7106	TSPAN4	1	1	1	0
7107	GPR137B	1	1	1	0
7108	TM7SF2	1	1	1	0
7109	TRAPPC10	0	1	1	0
7110	TMF1	0	0	1	0
7111	TMOD1	1	1	1	0
7112	TMPO	0	1	1	0
7113	TMPRSS2	0	1	1	0
7114	TMSB4X	0	1	1	0
7115	TMSB4XP1	0	1	1	0
7116	TMSB4XP2	0	1	1	0
7120	TMSB4XP6	0	1	1	0
7122	CLDN5	0	0	1	0
7123	CLEC3B	1	1	1	0
7124	TNF	0	1	1	0
7125	TNNC2	1	1	1	0
7126	TNFAIP1	1	1	1	0
7127	TNFAIP2	0	1	1	0
7128	TNFAIP3	0	1	1	0
7130	TNFAIP6	1	1	1	0
7132	TNFRSF1A	1	1	1	0
7133	TNFRSF1B	0	1	1	0
7134	TNNC1	1	1	1	0
7135	TNNI1	1	1	1	0
7136	TNNI2	0	1	1	0
7137	TNNI3	0	1	1	0
7138	TNNT1	1	1	1	0
7139	TNNT2	1	1	1	0
7140	TNNT3	0	1	1	0
7141	TNP1	0	1	1	0
7142	TNP2	0	1	1	0
7143	TNR	0	1	1	0
7145	TNS1	0	1	1	0
7148	TNXB	1	1	1	0
7155	TOP2B	0	0	1	0
7156	TOP3A	0	0	1	0
7157	TP53	1	1	1	0
7158	TP53BP1	0	1	1	0
7159	TP53BP2	0	1	1	0
7161	TP73	0	1	1	0
7162	TPBG	0	0	1	0
7163	TPD52	1	1	1	0
7164	TPD52L1	1	1	1	0
7165	TPD52L2	1	1	1	0
7166	TPH1	0	1	1	0
7167	TPI1	1	1	1	0
7168	TPM1	1	1	1	0
7169	TPM2	1	1	1	0
7170	TPM3	1	1	1	0
7171	TPM4	1	1	1	0
7172	TPMT	1	1	1	0
7173	TPO	0	1	1	0
7174	TPP2	0	1	1	0
7175	TPR	0	0	1	0
7177	TPSAB1	1	1	1	0
7178	TPT1	1	1	1	0
7179	TPTE	1	1	1	0
7180	CRISP2	1	1	1	0
7181	NR2C1	0	1	1	0
7182	NR2C2	0	1	1	0
7184	HSP90B1	1	1	1	0
7185	TRAF1	0	1	1	0
7186	TRAF2	1	1	1	0
7187	TRAF3	0	0	1	0
7188	TRAF5	1	1	1	0
7189	TRAF6	1	1	1	0
7200	TRH	0	1	1	0
7201	TRHR	0	1	1	0
7203	CCT3	1	1	1	0
7205	TRIP6	1	1	1	0
7216	TRO	1	1	1	0
7220	TRPC1	0	1	1	0
7222	TRPC3	0	0	1	0
7223	TRPC4	0	1	1	0
7224	TRPC5	0	0	1	0
7225	TRPC6	0	0	1	0
7226	TRPM2	0	1	1	0
7227	TRPS1	0	1	1	0
7247	TSN	0	0	1	0
7248	TSC1	0	1	1	0
7249	TSC2	0	1	1	0
7251	TSG101	1	1	1	0
7252	TSHB	0	1	1	0
7253	TSHR	1	1	1	0
7257	TSNAX	1	1	1	0
7258	TSPY1	0	1	1	0
7259	TSPYL1	0	0	1	0
7260	TSSC1	1	1	1	0
7262	PHLDA2	1	1	1	0
7263	TST	0	0	1	0
7264	TSTA3	1	1	1	0
7265	TTC1	1	1	1	0
7266	DNAJC7	1	1	1	0
7267	TTC3	0	0	1	0
7268	TTC4	1	1	1	0
7270	TTF1	0	0	1	0
7272	TTK	1	1	1	0
7274	TTPA	0	1	1	0
7275	TUB	0	0	1	0
7276	TTR	1	1	1	0
7277	TUBA4A	1	1	1	0
7278	TUBA3C	1	1	1	0
7280	TUBB2A	1	1	1	0
7283	TUBG1	1	1	1	0
7284	TUFM	1	1	1	0
7286	TUFT1	1	1	1	0
7287	TULP1	1	1	1	0
7288	TULP2	1	1	1	0
7289	TULP3	1	1	1	0
7290	HIRA	0	0	1	0
7291	TWIST1	0	0	1	0
7292	TNFSF4	0	0	1	0
7294	TXK	0	0	1	0
7295	TXN	0	0	1	0
7296	TXNRD1	1	1	1	0
7297	TYK2	1	1	1	0
7298	TYMS	0	0	1	0
7299	TYR	1	1	1	0
7301	TYRO3	0	1	1	0
7305	TYROBP	1	1	1	0
7306	TYRP1	0	0	1	0
7307	U2AF1	1	1	1	0
7310	ZRSR1	0	1	1	0
7311	UBA52	0	0	1	0
7314	UBB	1	1	1	0
7316	UBC	1	1	1	0
7317	UBA1	0	0	1	0
7318	UBA7	1	1	1	0
7319	UBE2A	1	1	1	0
7320	UBE2B	1	1	1	0
7321	UBE2D1	1	1	1	0
7322	UBE2D2	0	0	1	0
7323	UBE2D3	1	1	1	0
7325	UBE2E2	0	1	1	0
7326	UBE2G1	1	1	1	0
7327	UBE2G2	1	1	1	0
7328	UBE2H	1	1	1	0
7329	UBE2I	1	1	1	0
7332	UBE2L3	0	0	1	0
7334	UBE2N	0	0	1	0
7335	UBE2V1	1	1	1	0
7336	UBE2V2	1	1	1	0
7337	UBE3A	1	1	1	0
7341	SUMO1	1	1	1	0
7342	UBP1	0	0	1	0
7345	UCHL1	1	1	1	0
7347	UCHL3	1	1	1	0
7348	UPK1B	0	1	1	0
7349	UCN	0	1	1	0
7350	UCP1	0	1	1	0
7351	UCP2	1	1	1	0
7352	UCP3	1	1	1	0
7353	UFD1L	1	1	1	0
7355	SLC35A2	1	1	1	0
7356	SCGB1A1	1	1	1	0
7357	UGCG	1	1	1	0
7358	UGDH	1	1	1	0
7360	UGP2	1	1	1	0
7363	UGT2B4	0	1	1	0
7364	UGT2B7	0	1	1	0
7365	UGT2B10	0	1	1	0
7366	UGT2B15	0	0	1	0
7367	UGT2B17	0	0	1	0
7369	UMOD	0	1	1	0
7371	UCK2	0	0	1	0
7372	UMPS	1	1	1	0
7373	COL14A1	1	1	1	0
7374	UNG	1	1	1	0
7375	USP4	0	1	1	0
7376	NR1H2	1	1	1	0
7378	UPP1	0	1	1	0
7379	UPK2	0	1	1	0
7380	UPK3A	0	1	1	0
7381	UQCRB	1	1	1	0
7384	UQCRC1	1	1	1	0
7385	UQCRC2	1	1	1	0
7386	UQCRFS1	1	1	1	0
7388	UQCRH	1	1	1	0
7389	UROD	1	1	1	0
7390	UROS	1	1	1	0
7391	USF1	0	1	1	0
7392	USF2	0	1	1	0
7398	USP1	0	1	1	0
7401	CLRN1	0	0	1	0
7402	UTRN	0	0	1	0
7403	KDM6A	0	1	1	0
7404	UTY	0	1	1	0
7405	UVRAG	0	1	1	0
7407	VARS	1	1	1	0
7408	VASP	1	1	1	0
7409	VAV1	1	1	1	0
7411	VBP1	0	1	1	0
7412	VCAM1	0	1	1	0
7414	VCL	1	1	1	0
7415	VCP	1	1	1	0
7416	VDAC1	1	1	1	0
7417	VDAC2	1	1	1	0
7419	VDAC3	0	1	1	0
7421	VDR	0	1	1	0
7422	VEGFA	0	1	1	0
7423	VEGFB	0	1	1	0
7424	VEGFC	1	1	1	0
7425	VGF	0	0	1	0
7428	VHL	0	1	1	0
7429	VIL1	1	1	1	0
7430	EZR	1	1	1	0
7431	VIM	1	1	1	0
7432	VIP	1	1	1	0
7433	VIPR1	0	0	1	0
7434	VIPR2	1	1	1	0
7436	VLDLR	0	0	1	0
7439	BEST1	1	1	1	0
7441	VPREB1	0	0	1	0
7442	TRPV1	0	0	1	0
7443	VRK1	0	1	1	0
7444	VRK2	0	0	1	0
7447	VSNL1	1	1	1	0
7448	VTN	1	1	1	0
7450	VWF	0	1	1	0
7453	WARS	1	1	1	0
7454	WAS	1	1	1	0
7456	WIPF1	1	1	1	0
7458	EIF4H	1	1	1	0
7461	CLIP2	0	0	1	0
7462	LAT2	1	1	1	0
7464	CORO2A	1	1	1	0
7465	WEE1	0	0	1	0
7466	WFS1	0	1	1	0
7468	WHSC1	0	0	1	0
7469	WHSC2	1	1	1	0
7471	WNT1	0	0	1	0
7472	WNT2	1	1	1	0
7473	WNT3	0	0	1	0
7474	WNT5A	0	1	1	0
7475	WNT6	0	0	1	0
7476	WNT7A	1	1	1	0
7477	WNT7B	0	1	1	0
7478	WNT8A	0	0	1	0
7479	WNT8B	0	0	1	0
7480	WNT10B	0	1	1	0
7481	WNT11	0	1	1	0
7482	WNT2B	0	1	1	0
7483	WNT9A	0	1	1	0
7484	WNT9B	0	1	1	0
7485	WRB	1	1	1	0
7490	WT1	1	1	1	0
7494	XBP1	1	1	1	0
7498	XDH	0	0	1	0
7499	XG	0	1	1	0
7504	XK	1	1	1	0
7507	XPA	0	1	1	0
7508	XPC	0	0	1	0
7511	XPNPEP1	0	1	1	0
7512	XPNPEP2	0	1	1	0
7514	XPO1	0	1	1	0
7515	XRCC1	0	1	1	0
7516	XRCC2	0	1	1	0
7517	XRCC3	1	1	1	0
7518	XRCC4	1	1	1	0
7520	XRCC5	0	1	1	0
7525	YES1	0	1	1	0
7528	YY1	1	1	1	0
7529	YWHAB	1	1	1	0
7531	YWHAE	1	1	1	0
7532	YWHAG	1	1	1	0
7533	YWHAH	0	0	1	0
7534	YWHAZ	0	0	1	0
7535	ZAP70	1	1	1	0
7536	SF1	1	1	1	0
7538	ZFP36	1	1	1	0
7539	ZFP37	0	1	1	0
7541	ZFP161	0	1	1	0
7542	ZFPL1	0	0	1	0
7544	ZFY	0	1	1	0
7545	ZIC1	0	0	1	0
7547	ZIC3	0	1	1	0
7549	ZNF2	1	1	1	0
7551	ZNF3	1	1	1	0
7552	ZNF711	0	1	1	0
7553	ZNF7	0	0	1	0
7554	ZNF8	0	1	1	0
7555	CNBP	1	1	1	0
7556	ZNF10	1	1	1	0
7559	ZNF12	0	0	1	0
7564	ZNF16	1	1	1	0
7565	ZNF17	0	0	1	0
7566	ZNF18	1	1	1	0
7567	ZNF19	0	1	1	0
7568	ZNF20	0	1	1	0
7569	ZNF182	0	1	1	0
7570	ZNF22	1	1	1	0
7571	ZNF23	1	1	1	0
7572	ZNF24	1	1	1	0
7574	ZNF26	1	1	1	0
7579	ZSCAN20	1	1	1	0
7580	ZNF32	0	1	1	0
7581	ZNF33A	0	1	1	0
7582	ZNF33B	0	1	1	0
7584	ZNF35	0	0	1	0
7586	ZKSCAN1	0	1	1	0
7587	ZNF37A	1	1	1	0
7589	ZSCAN21	0	1	1	0
7592	ZNF41	1	1	1	0
7593	MZF1	1	1	1	0
7594	ZNF43	1	1	1	0
7596	ZNF45	0	0	1	0
7597	ZBTB25	1	1	1	0
7617	ZNF66P	0	0	1	0
7620	ZNF69	0	1	1	0
7621	ZNF70	0	1	1	0
7625	ZNF74	0	1	1	0
7626	ZNF75D	0	1	1	0
7627	ZNF75A	0	1	1	0
7629	ZNF76	0	0	1	0
7633	ZNF79	0	1	1	0
7634	ZNF80	0	0	1	0
7637	ZNF84	0	0	1	0
7638	ZNF221	0	1	1	0
7639	ZNF85	1	1	1	0
7652	ZNF99	1	1	1	0
7678	ZNF124	0	1	1	0
7681	MKRN3	0	1	1	0
7690	ZNF131	0	1	1	0
7691	ZNF132	0	1	1	0
7692	ZNF133	1	1	1	0
7693	ZNF134	0	1	1	0
7694	ZNF135	0	0	1	0
7695	ZNF136	1	1	1	0
7696	ZNF137P	0	1	1	0
7697	ZNF138	0	1	1	0
7699	ZNF140	0	0	1	0
7700	ZNF141	0	0	1	0
7702	ZNF143	0	0	1	0
7703	PCGF2	1	1	1	0
7704	ZBTB16	1	1	1	0
7705	ZNF146	0	1	1	0
7706	TRIM25	1	1	1	0
7707	ZNF148	0	1	1	0
7709	ZBTB17	0	1	1	0
7710	ZNF154	0	0	1	0
7711	ZNF155	0	1	1	0
7712	ZNF157	0	0	1	0
7716	VEZF1	0	0	1	0
7718	ZNF165	1	1	1	0
7726	TRIM26	1	1	1	0
7727	ZNF174	1	1	1	0
7728	ZNF175	0	1	1	0
7730	ZNF177	1	1	1	0
7732	RNF112	0	1	1	0
7733	ZNF180	0	1	1	0
7737	RNF113A	1	1	1	0
7738	ZNF184	1	1	1	0
7739	ZNF185	0	0	1	0
7741	ZNF187	0	1	1	0
7743	ZNF189	0	1	1	0
7745	ZNF192	0	1	1	0
7746	ZNF193	1	1	1	0
7748	ZNF195	0	1	1	0
7750	ZMYM2	0	0	1	0
7752	ZNF200	0	1	1	0
7753	ZNF202	1	1	1	0
7755	ZNF205	1	1	1	0
7756	ZNF207	1	1	1	0
7760	ZNF213	1	1	1	0
7761	ZNF214	0	0	1	0
7762	ZNF215	1	1	1	0
7763	ZFAND5	1	1	1	0
7764	ZNF217	0	1	1	0
7766	ZNF223	1	1	1	0
7767	ZNF224	0	1	1	0
7768	ZNF225	0	1	1	0
7769	ZNF226	0	1	1	0
7770	ZNF227	0	1	1	0
7771	ZFP112	0	1	1	0
7772	ZNF229	0	0	1	0
7773	ZNF230	0	1	1	0
7775	ZNF232	1	1	1	0
7776	ZNF236	0	0	1	0
7779	SLC30A1	0	1	1	0
7780	SLC30A2	1	1	1	0
7781	SLC30A3	1	1	1	0
7782	SLC30A4	1	1	1	0
7783	ZP2	0	1	1	0
7784	ZP3	0	0	1	0
7786	MAP3K12	0	1	1	0
7789	ZXDA	0	0	1	0
7791	ZYX	1	1	1	0
7798	LUZP1	0	0	1	0
7802	DNALI1	0	1	1	0
7803	PTP4A1	0	1	1	0
7805	LAPTM5	0	1	1	0
7809	BSND	0	1	1	0
7812	CSDE1	1	1	1	0
7813	EVI5	0	0	1	0
7818	DAP3	0	1	1	0
7827	NPHS2	0	0	1	0
7832	BTG2	0	1	1	0
7837	PXDN	0	0	1	0
7841	MOGS	0	1	1	0
7844	RNF103	1	1	1	0
7846	TUBA1A	1	1	1	0
7849	PAX8	1	1	1	0
7850	IL1R2	0	1	1	0
7851	MALL	1	1	1	0
7852	CXCR4	1	1	1	0
7855	FZD5	0	1	1	0
7857	SCG2	1	1	1	0
7862	BRPF1	0	0	1	0
7866	IFRD2	1	1	1	0
7867	MAPKAPK3	1	1	1	0
7869	SEMA3B	1	1	1	0
7871	SLMAP	0	1	1	0
7873	MANF	0	1	1	0
7874	USP7	0	0	1	0
7879	RAB7A	1	1	1	0
7881	KCNAB1	0	1	1	0
7884	SLBP	1	1	1	0
7903	ST8SIA4	1	1	1	0
7905	REEP5	0	1	1	0
7913	DEK	1	1	1	0
7915	ALDH5A1	0	0	1	0
7917	BAG6	1	1	1	0
7918	GPANK1	1	1	1	0
7919	DDX39B	0	0	1	0
7920	ABHD16A	1	1	1	0
7922	SLC39A7	1	1	1	0
7923	HSD17B8	1	1	1	0
7932	OR2H2	0	0	1	0
7936	RDBP	0	1	1	0
7940	LST1	0	1	1	0
7941	PLA2G7	0	1	1	0
7942	TFEB	1	1	1	0
7957	EPM2A	1	1	1	0
7965	AIMP2	1	1	1	0
7975	MAFK	0	0	1	0
7976	FZD3	0	0	1	0
7978	MTERF	1	1	1	0
7979	SHFM1	1	1	1	0
7980	TFPI2	1	1	1	0
7982	ST7	0	1	1	0
7984	ARHGEF5	1	1	1	0
7988	ZNF212	1	1	1	0
7991	TUSC3	1	1	1	0
7993	UBXN8	0	1	1	0
8000	PSCA	0	1	1	0
8001	GLRA3	1	1	1	0
8019	BRD3	0	0	1	0
8021	NUP214	0	0	1	0
8022	LHX3	0	0	1	0
8027	STAM	1	1	1	0
8028	MLLT10	0	1	1	0
8030	CCDC6	0	0	1	0
8031	NCOA4	1	1	1	0
8034	SLC25A16	1	1	1	0
8036	SHOC2	0	1	1	0
8038	ADAM12	0	0	1	0
8045	RASSF7	0	1	1	0
8048	CSRP3	1	1	1	0
8050	PDHX	1	1	1	0
8061	FOSL1	1	1	1	0
8065	CUL5	0	1	1	0
8073	PTP4A2	0	1	1	0
8074	FGF23	0	1	1	0
8076	MFAP5	1	1	1	0
8078	USP5	1	1	1	0
8079	MLF2	0	0	1	0
8082	SSPN	0	0	1	0
8086	AAAS	1	1	1	0
8087	FXR1	0	0	1	0
8089	YEATS4	1	1	1	0
8091	HMGA2	0	0	1	0
8092	ALX1	1	1	1	0
8099	CDK2AP1	1	1	1	0
8100	IFT88	0	0	1	0
8106	PABPN1	0	0	1	0
8110	DPF3	0	1	1	0
8111	GPR68	0	1	1	0
8115	TCL1A	1	1	1	0
8120	AP3B2	0	0	1	0
8125	ANP32A	0	1	1	0
8128	ST8SIA2	0	1	1	0
8131	NPRL3	1	1	1	0
8139	GAN	0	1	1	0
8140	SLC7A5	0	0	1	0
8148	TAF15	0	0	1	0
8153	RND2	1	1	1	0
8161	COIL	1	1	1	0
8165	AKAP1	0	0	1	0
8170	SLC14A2	0	1	1	0
8174	MADCAM1	0	0	1	0
8175	SF3A2	0	0	1	0
8178	ELL	0	1	1	0
8187	ZNF239	0	1	1	0
8189	SYMPK	0	0	1	0
8190	MIA	1	1	1	0
8192	CLPP	0	0	1	0
8193	DPF1	0	1	1	0
8195	MKKS	1	1	1	0
8200	GDF5	0	1	1	0
8202	NCOA3	0	1	1	0
8204	NRIP1	1	1	1	0
8208	CHAF1B	1	1	1	0
8209	C21orf33	1	1	1	0
8214	DGCR6	0	0	1	0
8216	LZTR1	1	1	1	0
8218	CLTCL1	0	0	1	0
8220	DGCR14	1	1	1	0
8224	SYN3	0	1	1	0
8225	GTPBP6	1	1	1	0
8226	HDHD1	0	1	1	0
8227	AKAP17A	1	1	1	0
8228	PNPLA4	0	1	1	0
8233	ZRSR2	0	1	1	0
8237	USP11	0	0	1	0
8241	RBM10	1	1	1	0
8242	KDM5C	0	0	1	0
8243	SMC1A	0	1	1	0
8260	NAA10	1	1	1	0
8263	F8A1	0	0	1	0
8266	UBL4A	0	1	1	0
8269	TMEM187	1	1	1	0
8270	LAGE3	0	1	1	0
8273	SLC10A3	1	1	1	0
8277	TKTL1	1	1	1	0
8288	EPX	0	0	1	0
8290	HIST3H3	0	0	1	0
8292	COLQ	0	0	1	0
8293	SERF1A	0	1	1	0
8294	HIST1H4I	1	1	1	0
8301	PICALM	0	0	1	0
8302	KLRC4	0	1	1	0
8303	SNN	1	1	1	0
8309	ACOX2	0	1	1	0
8310	ACOX3	1	1	1	0
8312	AXIN1	0	1	1	0
8313	AXIN2	0	0	1	0
8314	BAP1	1	1	1	0
8317	CDC7	0	1	1	0
8318	CDC45	1	1	1	0
8322	FZD4	0	1	1	0
8323	FZD6	0	0	1	0
8324	FZD7	1	1	1	0
8325	FZD8	0	0	1	0
8326	FZD9	1	1	1	0
8329	HIST1H2AI	0	1	1	0
8330	HIST1H2AK	0	1	1	0
8331	HIST1H2AJ	0	1	1	0
8332	HIST1H2AL	0	1	1	0
8334	HIST1H2AC	1	1	1	0
8335	HIST1H2AB	0	0	1	0
8336	HIST1H2AM	1	1	1	0
8337	HIST2H2AA3	1	1	1	0
8338	HIST2H2AC	0	1	1	0
8340	HIST1H2BL	0	0	1	0
8341	HIST1H2BN	1	1	1	0
8342	HIST1H2BM	0	0	1	0
8343	HIST1H2BF	0	1	1	0
8344	HIST1H2BE	0	0	1	0
8345	HIST1H2BH	0	1	1	0
8346	HIST1H2BI	0	0	1	0
8347	HIST1H2BC	1	1	1	0
8348	HIST1H2BO	0	1	1	0
8349	HIST2H2BE	0	1	1	0
8350	HIST1H3A	0	1	1	0
8351	HIST1H3D	0	1	1	0
8352	HIST1H3C	0	1	1	0
8353	HIST1H3E	0	1	1	0
8354	HIST1H3I	0	0	1	0
8355	HIST1H3G	1	1	1	0
8356	HIST1H3J	0	0	1	0
8357	HIST1H3H	1	1	1	0
8358	HIST1H3B	0	1	1	0
8359	HIST1H4A	0	1	1	0
8360	HIST1H4D	0	0	1	0
8361	HIST1H4F	0	1	1	0
8362	HIST1H4K	0	0	1	0
8363	HIST1H4J	1	1	1	0
8364	HIST1H4C	0	1	1	0
8365	HIST1H4H	1	1	1	0
8366	HIST1H4B	0	1	1	0
8367	HIST1H4E	1	1	1	0
8368	HIST1H4L	0	1	1	0
8369	HIST1H4G	0	1	1	0
8370	HIST2H4A	0	0	1	0
8372	HYAL3	1	1	1	0
8379	MAD1L1	1	1	1	0
8382	NME5	1	1	1	0
8383	OR1A1	0	1	1	0
